   ,1,OCCUR_TIME,CONTENT,STATUS,BAY_ID,CONFIRM_STATUS,CUSTOMIZED_GROUP,FAC_ID,MARK_LABEL,RESP_AREA,YC_ID
297,1,2016/7/2 21:58,2016年07月02日21时58分30秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.009,1,212000747,2,2,210000207,0,1,2.3E+12
298,1,2016/7/2 21:59,"2016年07月02日21时59分20秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.991",3,212000747,2,2,210000207,0,1,2.3E+12
299,1,2016/7/2 22:00,2016年07月02日22时00分55秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.009,1,212000747,2,2,210000207,0,1,2.3E+12
300,1,2016/7/2 22:03,"2016年07月02日22时03分10秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.997",3,212000747,2,2,210000207,0,1,2.3E+12
301,1,2016/7/2 22:10,2016年07月02日22时10分45秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.009,1,212000747,2,2,210000207,0,1,2.3E+12
302,1,2016/7/2 22:13,2016年07月02日22时13分00秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.009,1,212000788,2,2,210000287,0,1,2.3E+12
303,1,2016/7/2 22:17,"2016年07月02日22时17分25秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.956",3,212000788,2,2,210000287,0,1,2.3E+12
304,1,2016/7/2 22:17,"2016年07月02日22时17分30秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.974",3,212000747,2,2,210000207,0,1,2.3E+12
305,1,2016/7/2 22:23,2016年07月02日22时23分15秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.003,1,212000747,2,2,210000207,0,1,2.3E+12
306,1,2016/7/2 22:28,2016年07月02日22时28分35秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.003,1,212000788,2,2,210000287,0,1,2.3E+12
307,1,2016/7/2 22:30,"2016年07月02日22时30分45秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.997",3,212000788,2,2,210000287,0,1,2.3E+12
308,1,2016/7/2 22:32,"2016年07月02日22时32分40秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.980",3,212000747,2,2,210000207,0,1,2.3E+12
309,1,2016/7/2 22:37,2016年07月02日22时37分20秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.015,1,212000747,2,2,210000207,0,1,2.3E+12
310,1,2016/7/2 22:51,2016年07月02日22时51分45秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.003,1,212000788,2,2,210000287,0,1,2.3E+12
311,1,2016/7/2 22:55,"2016年07月02日22时55分40秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.980",3,212000788,2,2,210000287,0,1,2.3E+12
312,1,2016/7/2 23:00,"2016年07月02日23时00分20秒       四川.平春站 10kV.平城Ⅰ回932 电流值 越正常上限,限值:444.000 444.296",2,212001710,4,2,210000002,0,6,2.42001E+12
313,1,2016/7/2 23:00,2016年07月02日23时00分35秒       四川.平春站 10kV.平城Ⅰ回932 电流值 正常 429.533,1,212001710,4,2,210000002,0,6,2.42001E+12
314,1,2016/7/2 23:01,"2016年07月02日23时01分10秒       四川.平春站 10kV.平城Ⅰ回932 电流值 越正常上限,限值:444.000 454.138",2,212001710,4,2,210000002,0,6,2.42001E+12
315,1,2016/7/2 23:01,2016年07月02日23时01分25秒       四川.平春站 10kV.平城Ⅰ回932 电流值 正常 431.993,1,212001710,4,2,210000002,0,6,2.42001E+12
316,1,2016/7/2 23:01,"2016年07月02日23时01分55秒       眉山.黑龙站 10kV.母线 线电压幅值(ab) 越正常下限,限值:10.000  9.959",3,212000704,2,2,210000031,0,3,2.3E+12
317,1,2016/7/2 23:02,"2016年07月02日23时02分40秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.980",3,212000747,2,2,210000207,0,1,2.3E+12
318,1,2016/7/2 23:05,"2016年07月02日23时05分05秒       眉山.仁寿站 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.100 10.060",3,212001202,4,2,210000012,0,6,2.3E+12
319,1,2016/7/2 23:05,"2016年07月02日23时05分05秒       眉山.仁寿站 10kV.Ⅱ母线 线电压幅值(ab) 越正常下限,限值:10.100 10.060",3,212001203,4,2,210000012,0,6,2.3E+12
320,1,2016/7/2 23:06,2016年07月02日23时06分25秒       眉山.仁寿站 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.124,1,212001202,4,2,210000012,0,6,2.3E+12
321,1,2016/7/2 23:06,2016年07月02日23时06分50秒       眉山.仁寿站 10kV.Ⅱ母线 线电压幅值(ab) 正常 10.130,1,212001203,4,2,210000012,0,6,2.3E+12
322,1,2016/7/2 23:08,2016年07月02日23时08分25秒       眉山.黑龙站 10kV.母线 线电压幅值(ab) 正常 10.005,1,212000704,2,2,210000031,0,3,2.3E+12
323,1,2016/7/2 23:08,"2016年07月02日23时08分40秒       眉山.五里山站 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.983",3,212000681,2,2,210000030,0,1,2.3E+12
324,1,2016/7/2 23:09,2016年07月02日23时09分25秒       眉山.五里山站 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.024,1,212000681,2,2,210000030,0,1,2.3E+12
325,1,2016/7/2 23:10,"2016年07月02日23时10分45秒       眉山.五里山站 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.983",3,212000681,2,2,210000030,0,1,2.3E+12
326,1,2016/7/2 23:11,2016年07月02日23时11分10秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.003,1,212000747,2,2,210000207,0,1,2.3E+12
327,1,2016/7/2 23:11,2016年07月02日23时11分50秒       眉山.五里山站 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.030,1,212000681,2,2,210000030,0,1,2.3E+12
328,1,2016/7/2 23:23,"2016年07月02日23时23分50秒       四川.平春站 10kV.平城Ⅰ回932 电流值 越正常上限,限值:444.000 450.623",2,212001710,4,2,210000002,0,6,2.42001E+12
329,1,2016/7/2 23:23,2016年07月02日23时23分55秒       四川.平春站 10kV.平城Ⅰ回932 电流值 正常 423.557,1,212001710,4,2,210000002,0,6,2.42001E+12
330,1,2016/7/2 23:24,"2016年07月02日23时24分25秒       四川.平春站 10kV.平城Ⅰ回932 电流值 越正常上限,限值:444.000 445.702",2,212001710,4,2,210000002,0,6,2.42001E+12
331,1,2016/7/2 23:24,2016年07月02日23时24分30秒       四川.平春站 10kV.平城Ⅰ回932 电流值 正常 430.939,1,212001710,4,2,210000002,0,6,2.42001E+12
332,1,2016/7/2 23:25,"2016年07月02日23时25分35秒       四川.平春站 10kV.平城Ⅰ回932 电流值 越正常上限,限值:444.000 452.380",2,212001710,4,2,210000002,0,6,2.42001E+12
333,1,2016/7/2 23:34,2016年07月02日23时34分35秒       四川.平春站 10kV.平城Ⅰ回932 电流值 正常 443.242,1,212001710,4,2,210000002,0,6,2.42001E+12
334,1,2016/7/2 23:35,"2016年07月02日23时35分40秒       四川.平春站 10kV.平城Ⅰ回932 电流值 越正常上限,限值:444.000 445.350",2,212001710,4,2,210000002,0,6,2.42001E+12
335,1,2016/7/2 23:35,2016年07月02日23时35分50秒       四川.平春站 10kV.平城Ⅰ回932 电流值 正常 441.836,1,212001710,4,2,210000002,0,6,2.42001E+12
336,1,2016/7/2 23:36,"2016年07月02日23时36分45秒       四川.平春站 10kV.平城Ⅰ回932 电流值 越正常上限,限值:444.000 445.350",2,212001710,4,2,210000002,0,6,2.42001E+12
337,1,2016/7/2 23:36,2016年07月02日23时36分55秒       四川.平春站 10kV.平城Ⅰ回932 电流值 正常 442.187,1,212001710,4,2,210000002,0,6,2.42001E+12
338,1,2016/7/2 23:38,"2016年07月02日23时38分35秒       四川.平春站 10kV.平城Ⅰ回932 电流值 越正常上限,限值:444.000 445.350",2,212001710,4,2,210000002,0,6,2.42001E+12
339,1,2016/7/2 23:43,2016年07月02日23时43分20秒       四川.平春站 10kV.平城Ⅰ回932 电流值 正常 453.435,1,212001710,4,2,210000002,0,6,2.42001E+12
340,1,2016/7/2 23:58,2016年07月02日23时58分05秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.026,1,212000788,2,2,210000287,0,1,2.3E+12
341,1,2016/7/3 0:16,"2016年07月03日00时16分10秒       眉山.谢家站 10kV.Ⅰ母线 线电压幅值(ab) 越正常上限,限值:10.800 10.832",2,212000512,4,2,210000115,0,32,2.3E+12
342,1,2016/7/3 0:16,"2016年07月03日00时16分10秒       眉山.谢家站 10kV.Ⅱ母线 线电压幅值(ab) 越正常上限,限值:10.800 10.821",2,212000511,4,2,210000115,0,32,2.3E+12
343,1,2016/7/3 0:19,"2016年07月03日00时19分55秒       眉山.保胜站 #1主变-低 B相电流幅值 越正常上限,限值:300.000 714.000",2,212000485,4,2,210000236,0,32,2.51E+12
344,1,2016/7/3 0:19,"2016年07月03日00时19分55秒       眉山.保胜站 #1主变-低 C相电流幅值 越正常上限,限值:300.000 699.000",2,212000485,4,2,210000236,0,32,2.51E+12
345,1,2016/7/3 0:20,2016年07月03日00时20分00秒       眉山.保胜站 #1主变-低 B相电流幅值 正常 142.000,1,212000485,4,2,210000236,0,32,2.51E+12
346,1,2016/7/3 0:20,2016年07月03日00时20分00秒       眉山.保胜站 #1主变-低 C相电流幅值 正常 141.000,1,212000485,4,2,210000236,0,32,2.51E+12
347,1,2016/7/3 0:20,2016年07月03日00时20分25秒       眉山.谢家站 10kV.Ⅱ母线 线电压幅值(ab) 正常 10.791,1,212000511,4,2,210000115,0,32,2.3E+12
348,1,2016/7/3 0:21,2016年07月03日00时21分00秒       眉山.谢家站 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.785,1,212000512,4,2,210000115,0,32,2.3E+12
349,1,2016/7/3 0:23,"2016年07月03日00时23分10秒       眉山.谢家站 10kV.Ⅰ母线 线电压幅值(ab) 越正常上限,限值:10.800 10.815",2,212000512,4,2,210000115,0,32,2.3E+12
350,1,2016/7/3 0:29,"2016年07月03日00时29分35秒       眉山.谢家站 10kV.Ⅱ母线 线电压幅值(ab) 越正常上限,限值:10.800 10.803",2,212000511,4,2,210000115,0,32,2.3E+12
351,1,2016/7/3 0:30,2016年07月03日00时30分30秒       眉山.谢家站 10kV.Ⅱ母线 线电压幅值(ab) 正常 10.797,1,212000511,4,2,210000115,0,32,2.3E+12
352,1,2016/7/3 0:34,"2016年07月03日00时34分55秒       眉山.谢家站 10kV.Ⅱ母线 线电压幅值(ab) 越正常上限,限值:10.800 10.803",2,212000511,4,2,210000115,0,32,2.3E+12
353,1,2016/7/3 0:35,2016年07月03日00时35分25秒       眉山.谢家站 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.667,1,212000512,4,2,210000115,0,32,2.3E+12
354,1,2016/7/3 0:35,2016年07月03日00时35分25秒       眉山.谢家站 10kV.Ⅱ母线 线电压幅值(ab) 正常 10.655,1,212000511,2,2,210000115,0,32,2.3E+12
355,1,2016/7/3 1:57,"2016年07月03日01时57分25秒       眉山.五里山站 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.977",3,212000681,2,2,210000030,0,1,2.3E+12
356,1,2016/7/3 1:58,2016年07月03日01时58分10秒       眉山.五里山站 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.006,1,212000681,2,2,210000030,0,1,2.3E+12
357,1,2016/7/3 4:27,"2016年07月03日04时27分45秒       四川.平春站 110kV.Ⅰ母线 线电压幅值(ab) 越正常上限,限值:117.800 117.841",2,212001714,4,2,210000002,0,6,2.3E+12
358,1,2016/7/3 4:29,2016年07月03日04时29分15秒       四川.平春站 110kV.Ⅰ母线 线电压幅值(ab) 正常 117.390,1,212001714,4,2,210000002,0,6,2.3E+12
359,1,2016/7/3 5:31,"2016年07月03日05时31分00秒       眉山.青龙站 10kV.Ⅱ母线 A相电压幅值 越事故下限,限值: 4.000  0.516",5,212001369,4,2,210000020,0,6,2.3E+12
360,1,2016/7/3 5:31,"2016年07月03日05时31分00秒       眉山.青龙站 10kV.Ⅱ母线 B相电压幅值 越事故上限,限值: 8.000 10.374",4,212001369,4,2,210000020,0,6,2.3E+12
361,1,2016/7/3 5:31,"2016年07月03日05时31分00秒       眉山.青龙站 10kV.Ⅱ母线 C相电压幅值 越事故上限,限值: 8.000 10.333",4,212001369,4,2,210000020,0,6,2.3E+12
362,1,2016/7/3 5:33,2016年07月03日05时33分45秒       眉山.青龙站 10kV.Ⅱ母线 A相电压幅值 正常  6.271,1,212001369,4,2,210000020,0,6,2.3E+12
363,1,2016/7/3 5:33,2016年07月03日05时33分45秒       眉山.青龙站 10kV.Ⅱ母线 B相电压幅值 正常  6.060,1,212001369,4,2,210000020,0,6,2.3E+12
364,1,2016/7/3 5:33,2016年07月03日05时33分45秒       眉山.青龙站 10kV.Ⅱ母线 C相电压幅值 正常  5.943,1,212001369,4,2,210000020,0,6,2.3E+12
365,1,2016/7/3 5:47,"2016年07月03日05时47分25秒       眉山.柏林站 10kV.Ⅱ母线 线电压幅值(ab) 越正常上限,限值:10.600 10.610",2,212001244,4,2,210000015,0,6,2.3E+12
366,1,2016/7/3 5:47,"2016年07月03日05时47分40秒       眉山.仁寿站 10kV.Ⅱ母线 线电压幅值(ab) 越正常上限,限值:10.600 10.614",2,212001203,4,2,210000012,0,6,2.3E+12
367,1,2016/7/3 5:48,2016年07月03日05时48分35秒       眉山.仁寿站 10kV.Ⅱ母线 线电压幅值(ab) 正常 10.520,1,212001203,4,2,210000012,0,6,2.3E+12
368,1,2016/7/3 5:48,2016年07月03日05时48分45秒       眉山.柏林站 10kV.Ⅱ母线 线电压幅值(ab) 正常 10.540,1,212001244,4,2,210000015,0,6,2.3E+12
369,1,2016/7/3 6:52,"2016年07月03日06时52分50秒       眉山.五里山站 10kV.Ⅰ母线 线电压幅值(ab) 越正常上限,限值:10.700 10.815",2,212000681,2,2,210000030,0,1,2.3E+12
370,1,2016/7/3 6:52,"2016年07月03日06时52分50秒       眉山.五里山站 10kV.Ⅱ母线 线电压幅值(ab) 越正常上限,限值:10.700 10.862",2,212000682,2,2,210000030,0,1,2.3E+12
371,1,2016/7/3 6:52,"2016年07月03日06时52分55秒       眉山.松江站 10kV.Ⅰ母线 线电压幅值(ab) 越正常上限,限值:10.700 10.720",2,212001013,4,2,210000011,0,4,2.3E+12
372,1,2016/7/3 6:53,"2016年07月03日06时53分30秒       眉山.松江站 10kV.Ⅱ母线 线电压幅值(ab) 越正常上限,限值:10.700 10.750",2,212001014,4,2,210000011,0,4,2.3E+12
373,1,2016/7/3 6:54,"2016年07月03日06时54分00秒       四川.平春站 110kV.Ⅰ母线 线电压幅值(ab) 越正常上限,限值:117.800 117.841",2,212001714,4,2,210000002,0,6,2.3E+12
374,1,2016/7/3 6:54,2016年07月03日06时54分40秒       眉山.松江站 10kV.Ⅱ母线 线电压幅值(ab) 正常 10.644,1,212001014,4,2,210000011,0,4,2.3E+12
375,1,2016/7/3 6:54,2016年07月03日06时54分50秒       眉山.松江站 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.620,1,212001013,4,2,210000011,0,4,2.3E+12
376,1,2016/7/3 6:55,2016年07月03日06时55分45秒       四川.平春站 110kV.Ⅰ母线 线电压幅值(ab) 正常 117.712,1,212001714,4,2,210000002,0,6,2.3E+12
377,1,2016/7/3 7:00,"2016年07月03日07时00分25秒       眉山.视高站 10kV.Ⅰ母线 线电压幅值(ab) 越正常上限,限值:10.700 10.709",2,212001086,4,2,210000089,0,6,2.3E+12
378,1,2016/7/3 7:00,"2016年07月03日07时00分25秒       眉山.视高站 10kV.Ⅱ母线 线电压幅值(ab) 越正常上限,限值:10.700 10.709",2,212001087,4,2,210000089,0,6,2.30001E+12
379,1,2016/7/3 7:01,"2016年07月03日07时01分25秒       眉山.青竹站 10kV.Ⅱ母线 线电压幅值(ab) 越正常上限,限值:10.700 10.700",2,212001629,4,2,210000265,0,6,2.3E+12
380,1,2016/7/3 7:01,2016年07月03日07时01分30秒       眉山.视高站 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.532,1,212001086,4,2,210000089,0,6,2.3E+12
381,1,2016/7/3 7:01,2016年07月03日07时01分30秒       眉山.视高站 10kV.Ⅱ母线 线电压幅值(ab) 正常 10.537,1,212001087,4,2,210000089,0,6,2.30001E+12
382,1,2016/7/3 7:01,"2016年07月03日07时01分30秒       眉山.天峨站 10kV.母线 线电压幅值(ab) 越正常上限,限值:10.700 10.733",2,212000334,4,2,210000189,0,8,2.3E+12
383,1,2016/7/3 7:02,2016年07月03日07时02分15秒       眉山.天峨站 10kV.母线 线电压幅值(ab) 正常 10.669,1,212000334,4,2,210000189,0,8,2.3E+12
384,1,2016/7/3 7:02,2016年07月03日07时02分25秒       眉山.青竹站 10kV.Ⅱ母线 线电压幅值(ab) 正常 10.668,1,212001629,4,2,210000265,0,6,2.3E+12
385,1,2016/7/3 7:03,"2016年07月03日07时03分30秒       眉山.仁寿站 10kV.Ⅱ母线 线电压幅值(ab) 越正常上限,限值:10.600 10.602",2,212001203,4,2,210000012,0,6,2.3E+12
386,1,2016/7/3 7:03,2016年07月03日07时03分55秒       眉山.仁寿站 10kV.Ⅱ母线 线电压幅值(ab) 正常 10.496,1,212001203,2,2,210000012,0,6,2.3E+12
387,1,2016/7/3 7:08,2016年07月03日07时08分55秒       眉山.五里山站 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.567,1,212000681,2,2,210000030,0,1,2.3E+12
388,1,2016/7/3 7:09,2016年07月03日07时09分20秒       眉山.五里山站 10kV.Ⅱ母线 线电压幅值(ab) 正常 10.596,1,212000682,2,2,210000030,0,1,2.3E+12
389,1,2016/7/3 7:11,"2016年07月03日07时11分10秒       眉山.天峨站 10kV.母线 线电压幅值(ab) 越正常上限,限值:10.700 10.704",2,212000334,4,2,210000189,0,8,2.3E+12
390,1,2016/7/3 7:15,2016年07月03日07时15分30秒       眉山.天峨站 10kV.母线 线电压幅值(ab) 正常 10.669,1,212000334,4,2,210000189,0,8,2.3E+12
391,1,2016/7/3 7:17,"2016年07月03日07时17分45秒       眉山.何场站 10kV.Ⅱ母线 线电压幅值(ab) 越正常上限,限值:10.700 10.703",2,212001497,2,2,210000019,0,6,2.3E+12
392,1,2016/7/3 7:18,2016年07月03日07时18分45秒       眉山.何场站 10kV.Ⅱ母线 线电压幅值(ab) 正常 10.697,1,212001497,2,2,210000019,0,6,2.3E+12
393,1,2016/7/3 7:40,"2016年07月03日07时40分15秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.985",3,212000747,2,2,210000207,0,1,2.3E+12
394,1,2016/7/3 7:53,"2016年07月03日07时53分25秒       四川.平春站 10kV.Ⅳ母线 线电压幅值(ab) 越正常下限,限值:10.100 10.098",3,212001708,2,2,210000002,0,6,2.3E+12
395,1,2016/7/3 7:53,2016年07月03日07时53分40秒       四川.平春站 10kV.Ⅳ母线 线电压幅值(ab) 正常 10.104,1,212001708,2,2,210000002,0,6,2.3E+12
396,1,2016/7/3 7:53,"2016年07月03日07时53分45秒       四川.平春站 10kV.Ⅳ母线 线电压幅值(ab) 越正常下限,限值:10.100 10.098",3,212001708,2,2,210000002,0,6,2.3E+12
397,1,2016/7/3 7:53,2016年07月03日07时53分55秒       四川.平春站 10kV.Ⅳ母线 线电压幅值(ab) 正常 10.104,1,212001708,2,2,210000002,0,6,2.3E+12
398,1,2016/7/3 7:54,2016年07月03日07时54分45秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.097,1,212000747,2,2,210000207,0,1,2.3E+12
399,1,2016/7/3 9:35,"2016年07月03日09时35分00秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.991",3,212000747,2,2,210000207,0,1,2.3E+12
400,1,2016/7/3 9:55,2016年07月03日09时55分05秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.009,1,212000747,2,2,210000207,0,1,2.3E+12
401,1,2016/7/3 9:59,"2016年07月03日09时59分40秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.997",3,212000747,2,2,210000207,0,1,2.3E+12
402,1,2016/7/3 10:02,2016年07月03日10时02分55秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.003,1,212000747,2,2,210000207,0,1,2.3E+12
403,1,2016/7/3 10:03,"2016年07月03日10时03分40秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.985",3,212000747,2,2,210000207,0,1,2.3E+12
404,1,2016/7/3 10:09,2016年07月03日10时09分15秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.009,1,212000747,2,2,210000207,0,1,2.3E+12
405,1,2016/7/3 10:10,"2016年07月03日10时10分40秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.991",3,212000747,2,2,210000207,0,1,2.3E+12
406,1,2016/7/3 11:04,2016年07月03日11时04分35秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.056,1,212000747,2,2,210000207,0,1,2.3E+12
407,1,2016/7/3 11:45,"2016年07月03日11时45分30秒       眉山.大石桥站 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.100 10.091",3,212000900,2,2,210000007,0,6,2.3E+12
408,1,2016/7/3 11:45,2016年07月03日11时45分35秒       眉山.大石桥站 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.237,1,212000900,2,2,210000007,0,6,2.3E+12
409,1,2016/7/3 11:47,"2016年07月03日11时47分20秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.980",3,212000788,2,2,210000287,0,1,2.3E+12
410,1,2016/7/3 11:48,"2016年07月03日11时48分35秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.997",3,212000747,2,2,210000207,0,1,2.3E+12
411,1,2016/7/3 11:49,"2016年07月03日11时49分10秒       眉山.大石桥站 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.100 10.097",3,212000900,2,2,210000007,0,6,2.3E+12
412,1,2016/7/3 11:49,2016年07月03日11时49分30秒       眉山.大石桥站 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.220,1,212000900,2,2,210000007,0,6,2.3E+12
413,1,2016/7/3 11:50,2016年07月03日11时50分05秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.009,1,212000788,2,2,210000287,0,1,2.3E+12
414,1,2016/7/3 11:50,2016年07月03日11时50分20秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.009,1,212000747,2,2,210000207,0,1,2.3E+12
415,1,2016/7/3 12:07,"2016年07月03日12时07分30秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.991",3,212000747,2,2,210000207,0,1,2.3E+12
416,1,2016/7/3 12:11,"2016年07月03日12时11分55秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.991",3,212000788,2,2,210000287,0,1,2.3E+12
417,1,2016/7/3 12:19,2016年07月03日12时19分10秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.038,1,212000788,2,2,210000287,0,1,2.3E+12
418,1,2016/7/3 12:20,"2016年07月03日12时20分45秒       四川.平春站 10kV.Ⅳ母线 线电压幅值(ab) 越正常下限,限值:10.100 10.098",3,212001708,2,2,210000002,0,6,2.3E+12
419,1,2016/7/3 12:21,2016年07月03日12时21分55秒       四川.平春站 10kV.Ⅳ母线 线电压幅值(ab) 正常 10.104,1,212001708,2,2,210000002,0,6,2.3E+12
420,1,2016/7/3 12:23,2016年07月03日12时23分05秒       眉山.公司配电室 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.097,1,212000747,2,2,210000207,0,1,2.3E+12
421,1,2016/7/3 12:41,"2016年07月03日12时41分25秒       眉山.禄加站 10kV.Ⅰ母线 A相电压幅值 越事故下限,限值: 4.000  0.880",5,212001118,2,2,210000014,0,6,2.3E+12
422,1,2016/7/3 12:41,"2016年07月03日12时41分25秒       眉山.禄加站 10kV.Ⅰ母线 B相电压幅值 越事故上限,限值: 8.000  9.640",4,212001118,2,2,210000014,0,6,2.3E+12
423,1,2016/7/3 12:41,"2016年07月03日12时41分25秒       眉山.禄加站 10kV.Ⅰ母线 C相电压幅值 越事故上限,限值: 8.000 10.350",4,212001118,2,2,210000014,0,6,2.3E+12
424,1,2016/7/3 12:41,"2016年07月03日12时41分25秒       眉山.禄加站 10kV.Ⅱ母线 A相电压幅值 越事故下限,限值: 4.000  0.880",5,212001960,2,2,210000014,0,6,2.30001E+12
425,1,2016/7/3 12:41,"2016年07月03日12时41分25秒       眉山.禄加站 10kV.Ⅱ母线 B相电压幅值 越事故上限,限值: 8.000  9.630",4,212001960,2,2,210000014,0,6,2.30001E+12
426,1,2016/7/3 12:41,"2016年07月03日12时41分25秒       眉山.禄加站 10kV.Ⅱ母线 C相电压幅值 越事故上限,限值: 8.000 10.320",4,212001960,2,2,210000014,0,6,2.30001E+12
427,1,2016/7/3 12:42,2016年07月03日12时42分05秒       眉山.禄加站 10kV.Ⅰ母线 A相电压幅值 正常  5.960,1,212001118,2,2,210000014,0,6,2.3E+12
428,1,2016/7/3 12:42,2016年07月03日12时42分05秒       眉山.禄加站 10kV.Ⅰ母线 B相电压幅值 正常  6.050,1,212001118,2,2,210000014,0,6,2.3E+12
429,1,2016/7/3 12:42,2016年07月03日12时42分05秒       眉山.禄加站 10kV.Ⅰ母线 C相电压幅值 正常  5.990,1,212001118,2,2,210000014,0,6,2.3E+12
430,1,2016/7/3 12:42,2016年07月03日12时42分05秒       眉山.禄加站 10kV.Ⅱ母线 A相电压幅值 正常  5.950,1,212001960,2,2,210000014,0,6,2.30001E+12
431,1,2016/7/3 12:42,2016年07月03日12时42分05秒       眉山.禄加站 10kV.Ⅱ母线 B相电压幅值 正常  6.040,1,212001960,2,2,210000014,0,6,2.30001E+12
432,1,2016/7/3 12:42,2016年07月03日12时42分05秒       眉山.禄加站 10kV.Ⅱ母线 C相电压幅值 正常  5.970,1,212001960,2,2,210000014,0,6,2.30001E+12
433,1,2016/7/3 13:34,"2016年07月03日13时34分25秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.997",3,212000788,2,2,210000287,0,1,2.3E+12
434,1,2016/7/3 13:36,2016年07月03日13时36分00秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.003,1,212000788,2,2,210000287,0,1,2.3E+12
435,1,2016/7/3 13:58,"2016年07月03日13时58分35秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 越正常下限,限值:10.000  9.991",3,212000788,2,2,210000287,0,1,2.3E+12
436,1,2016/7/3 14:07,2016年07月03日14时07分10秒       眉山.城南开闭所 10kV.Ⅰ母线 线电压幅值(ab) 正常 10.021,1,212000788,2,2,210000287,0,1,2.3E+12
